CIKKSZAM;MEGN;MENYEGY;BESZAR;ELADAR;AFASZAZ;AKTKESZ;TORT
4000240;CHOCO PARTY 205G CARAMEL;DB;481,16;749;25;0;HAMIS
4000244;CHOCO PARTY 205G NARANCS;DB;481,16;749;25;0;HAMIS
4000245;CHOCO PARTY 205G PISZTAC;DB;481,16;599;25;0;HAMIS
5600064;CHOCO REGG.GAB.GOLYO 500G;DB;199,95;369;18;-14;HAMIS
5600061;CHOCO REGG.GAB.PEHELY 500;DB;199,95;369;18;0;HAMIS
4000085;CHOCOLADORRO DESSZERT;DB;612,5;949;25;0;HAMIS
4220004;CHUPA CHUPS BEST NYALOKA;DB;37,7;69;25;1006;HAMIS
4220000;CHUPA CHUPS FINI BALLS;DB;17;25;25;-3;HAMIS
4220018;CHUPA CHUPS BIG BABOL;DB;88;165;25;117;HAMIS
4220011;CHUPA CHUPS BUBBLY;DB;88,92;139;25;7;HAMIS
4220008;CHUPA CHUPS CRAZY DIPS;DB;63,2;139;25;3;HAMIS
4220009;CHUPA CHUPS MINI MENTOS;DB;41,47;75;25;398;HAMIS
4220006;CHUPA CHUPS MELODY POPS;DB;79;119;25;47;HAMIS
4220001;CHUPA CHUPS XXL;DB;95,66;149;25;2;HAMIS
6400035;CIF 1L BRILLIANCE;DB;365;549;25;0;HAMIS
6400039;CIF 500ML ACTIVE GEL;DB;325;499;25;0;HAMIS
6420009;CIF 500ML INOX PUMPAS;DB;425,96;649;25;0;HAMIS
6400059;CIF 750ML POWER FURDO;DB;388,91;599;25;0;HAMIS
6400096;CIF 750ML POWER KONYHA;DB;464,31;599;25;4;HAMIS
6400048;CIF 750ML POWER ACTIFIZZ;DB;388,91;599;25;0;HAMIS
6400037;CIF 750ML POWER C.UNIV.S;DB;399,5;599;25;0;HAMIS
6400027;CIF CREAM 250ML CITROM;DB;208,65;299;25;-1;HAMIS
6400026;CIF CREAM 250ML FEHER;DB;208,65;299;25;3;HAMIS
6400030;CIF CREAM 500ML CITROM;DB;292,57;449;25;4;HAMIS
6400029;CIF CREAM 500ML FEHER;DB;305,98;449;25;19;HAMIS
6231005;CIF MOSOGATO FLAKON 500M;DB;208,53;329;25;47;HAMIS
6231001;CIF MOSOGATO UT.TRIOPACK;DB;363;499;25;0;HAMIS
6231000;CIF MOSOGATO UTANTOLTO;DB;140;209;25;3;HAMIS
1085005;CIG.HUVELY CLUB 200;DB;127,36;199;25;19;HAMIS
1080010;CIG.HUVELY COLOMBUS 250;DB;188,35;289;25;8;HAMIS
1085002;CIG.HUVELY COLUMBUS 100;DB;107,64;165;25;5;HAMIS
1080014;CIG.HUVELY GOLDEN P 200;DB;161,44;250;25;1;HAMIS
1080031;CIG.HUVELY GOLDEN K 200;DB;161,44;250;25;4;HAMIS
1085000;CIG.HUVELY PRIM.MULT 200;DB;191;289;25;19;HAMIS
1085007;CIG.HUVELY PRIMUS 250DB;DB;183,2;275;25;0;HAMIS
1080019;CIG.HUVELY PRIMUS MEN100;DB;102,5;154;25;1;HAMIS
1080028;CIG.HUVELY PRIMUS WHI100;DB;102,5;154;25;0;HAMIS
1080048;CIG.HUVELY SLAGER 200;DB;152;239;25;0;HAMIS
1085004;CIGARETTA HUVELY;DB;98,29;159;25;1;HAMIS
1080026;CIGARETTA TOLTO MATRIX;DB;792;1250;25;2;HAMIS
6400050;CILLIT VIZKO 450ML + HAZT;DB;509,42;899;25;0;HAMIS
6400020;CILLIT VIZK/ROZSD 450ML;DB;280;899;25;0;HAMIS
6400002;CILLIT VIZK/ROZSD 450+450;DB;583,73;899;25;4;HAMIS
1210034;CINZANO 0,75L BIANCO;DB;878,95;1599;25;6;HAMIS
1210037;CINZANO 0,75L CHERRY;DB;1020,69;1599;25;2;HAMIS
5010005;CITROM IZESITO 1,5L;DB;76,68;129;25;0;HAMIS
5400027;CITROMSAV 100G DULCIT;DB;78,59;129;25;8;HAMIS
5400024;CITROMSAV 10G OETKER;DB;34,72;55;25;26;HAMIS
5400021;CITROMSAV 50G LUCULLUS;DB;44,58;69;25;0;HAMIS
5010008;CITROSUN CITROMLE 0,5L;DB;55,9;89;25;0;HAMIS
5000074;CIVIS ASV. VIZ 0,5L;DB;37,36;59;25;0;HAMIS
7000094;CLARA SAMPON 500ML 2FELE;DB;77,4;129;25;0;HAMIS
6280013;CLARO 500ML GEPI OBLITO;DB;415;649;25;0;HAMIS
3400068;CLASSIC ARANYMAJAS 50G;DB;31,5;75;25;0;HAMIS
4000080;CLASSIMO NUGAT 85G;DB;41,93;69;25;0;HAMIS
7250117;CLIFF TUSFURDO 250ML FERF;DB;263,29;399;25;1;HAMIS
6420000;CLIN ABLAK 500ML PUMPAS;DB;241,92;499;25;9;HAMIS
6420001;CLIN ABLAK 500ML UTANTOLT;DB;208,33;349;25;-3;HAMIS
6420006;CLIN ABLAK 500ML PUMP+UT.;DB;521,06;749;25;9;HAMIS
6420002;CLIN ABLAK 750ML UT.;DB;347,23;499;25;7;HAMIS
6420004;CLIN UNIV. 500ML UT.;DB;208,33;349;25;0;HAMIS
6420003;CLIN UNIV. 500ML PUMPAS;DB;344,4;499;25;9;HAMIS
6420005;CLIN UNIV. 750ML UT.;DB;344,4;499;25;11;HAMIS
7300014;CLINOMYN 75 ML;DB;497,99;749;25;5;HAMIS
6400087;CLORMAX 1L CHEMITAT;DB;126,54;199;25;0;HAMIS
6400009;CLOROX 1L FLORAL;DB;205,85;329;25;24;HAMIS
6400007;CLOROX 1L FRESH;DB;206,79;329;25;18;HAMIS
6400008;CLOROX 1L LEMON;DB;206,08;329;25;12;HAMIS
6400005;CLOROX FOLTELTAVOLITO 1L;DB;542,86;699;25;1;HAMIS
6400014;CLOROX KIMELO 750ML;DB;261,12;399;25;0;HAMIS
5050015;COCA COLA 0,25L;DB;84,48;120;25;50;HAMIS
5050052;COCA COLA 0,25L LIGHT;DB;84,48;120;25;0;HAMIS
5050083;COCA COLA 0,25L ZERO;DB;67,18;120;25;0;HAMIS
5050017;COCA COLA 0,5L;DB;139,2;209;25;23;HAMIS
5050045;COCA COLA 0,5L CHERRY;DB;127,44;209;25;0;HAMIS
5050018;COCA COLA 0,5L LIGHT;DB;139,2;209;25;11;HAMIS
5050075;COCA COLA 0,5L ZERO;DB;139,2;209;25;10;HAMIS
5050009;COCA COLA 1L;DB;159,36;239;25;16;HAMIS
5050010;COCA COLA 1L LIGHT;DB;159,36;239;25;19;HAMIS
5050076;COCA COLA 1L ZERO;DB;159,36;239;25;15;HAMIS
5050035;COCA COLA 2*2L PET;DB;364,04;599;25;119;HAMIS
5050036;COCA COLA 2*2L PET LIGHT;DB;364,14;699;25;0;HAMIS
5050086;COCA COLA 2*2L PET ZERO;DB;383,51;699;25;3;HAMIS
5050034;COCA COLA 2,5L PET;DB;223,66;339;25;3;HAMIS
5050058;COCA COLA 2,5L PET LIGHT;DB;223;339;25;21;HAMIS
5050029;COCA COLA 2,5L PET ZERO;DB;223;339;25;3;HAMIS
5050033;COCA COLA 2L PET;DB;162,54;339;25;109;HAMIS
5050046;COCA COLA 2L PET CHERRY;DB;223,68;339;25;0;HAMIS
5050055;COCA COLA 2L PET LIGHT;DB;211,73;339;25;0;HAMIS
5050077;COCA COLA 2L PET ZERO;DB;223,68;339;25;-5;HAMIS
5050000;COCA COLA 2L PRB;DB;185,28;289;25;0;HAMIS
5050062;COCA COLA 2L PRB CHERR;DB;167,36;289;25;0;HAMIS
5050001;COCA COLA 2L PRB LIGHT;DB;163,04;289;25;0;HAMIS
5050088;COCA COLA 2L PRB ZERO;DB;163,04;289;25;0;HAMIS
6300042;COCCOLINO 1,5L ALOE;DB;520;799;25;0;HAMIS
6300023;COCCOLINO 1,5L JOJOBA;DB;520;799;25;0;HAMIS
6300030;COCCOLINO 750ML ALOE;DB;149,96;479;25;0;HAMIS
6300032;COCCOLINO 750ML JOJOBA;DB;259,52;479;25;0;HAMIS
6300040;COCCOLINO 1L ALOE VERA;DB;321,71;479;25;6;HAMIS
6300000;COCCOLINO 1L KEK;DB;321,2;479;25;1;HAMIS
6300027;COCCOLINO 1L NARANCS;DB;321,66;479;25;2;HAMIS
6300025;COCCOLINO 1L PINK PASS;DB;322,37;479;25;15;HAMIS
6300001;COCCOLINO 1L SENSITIV;DB;320;448;25;1;HAMIS
6300004;COCCOLINO 1L SILK;DB;282,5;479;25;0;HAMIS
6300039;COCCOLINO 1L SUNFRESH;DB;320;479;25;0;HAMIS
6300026;COCCOLINO 1L ZOLD;DB;324,78;479;25;1;HAMIS
6300010;COCCOLINO 1L VAPORESSE;DB;511,2;479;25;3;HAMIS
6300024;COCCOLINO 2L;DB;741,66;999;25;0;HAMIS
4000219;COCO MIX 180G;DB;177,39;269;25;0;HAMIS
1680017;COFFEE MATE 170G NESTLE;DB;271,98;449;25;14;HAMIS
1680019;COFFEE MATE UT.200G;DB;295;449;25;43;HAMIS
1680009;COFFEETA 200G TASAK;DB;150,82;269;25;66;HAMIS
1680013;COFFEETA 400G TASAK;DB;268,61;399;25;0;HAMIS
7300033;COLGATE 50ML GYEREK -6EV;DB;235,75;369;25;0;HAMIS
7300023;COLGATE 100ML SUPERFRESH;DB;174,69;249;25;0;HAMIS
7300065;COLGATE 100ML TRIPLE ACT;DB;174,69;249;25;0;HAMIS
7300041;COLGATE 100ML WHITENING;DB;174,69;249;25;0;HAMIS
7300055;COLGATE 75ML ADV.WHITENI;DB;242,95;369;25;0;HAMIS
7300060;COLGATE 75ML TOTAL 4F;DB;232,33;369;25;11;HAMIS
7300011;COLGATE 75ML ADVANCED CLE;DB;230,32;399;25;2;HAMIS
7300064;COLGATE 75ML HERBAL;DB;204,25;349;25;0;HAMIS
7300072;COLGATE 75ML HERBAL WHITE;DB;177,56;349;25;-1;HAMIS
7300037;COLGATE 75ML MAX CLEAN;DB;236,89;399;25;0;HAMIS
7300039;COLGATE 75ML MAX COOL;DB;232,4;399;25;0;HAMIS
7300017;COLGATE 75ML MAX WHITE;DB;224,42;399;25;0;HAMIS
7300026;COLGATE 75ML SENSITIVE;DB;391,55;669;25;5;HAMIS
7300030;COLGATE DUO CAVITY 2X100M;DB;304,55;469;25;0;HAMIS
7300008;COLGATE SZAJVIZ 250ML;DB;398,9;599;25;2;HAMIS
7400032;COMPASS BOR.HAB 200ML 2F;DB;192;299;25;0;HAMIS
7400034;COMPASS DEO 150ML;DB;187;299;25;2;HAMIS
7400044;COMPASS DEO GEL 60ML;DB;162;269;25;3;HAMIS
7250084;COMPASS SAMPON 200ML 3F;DB;180;249;25;56;HAMIS
1680008;COMPLETA 20*3G STICKS;DB;131,22;299;25;18;HAMIS
1680011;COMPLETA 200G KAVEKR.TEJ;DB;118;269;25;9;HAMIS
1680001;COMPLETA 200G UT.LIGHT;DB;265,24;449;25;19;HAMIS
1680000;COMPLETA 200G UTANTOLTO;DB;236,2;449;25;5;HAMIS
1680002;COMPLETA 200G VEGES;DB;332,11;549;25;0;HAMIS
1680004;COMPLETA 350G UTANTOLTO;DB;495,9;769;25;18;HAMIS
1680003;COMPLETA 400G UVEGES;DB;586,51;899;25;1;HAMIS
2110073;COMPLETA JEGESKAVE 330ML;DB;122;189;18;10;HAMIS
5039013;COOL 2L UDITOK;DB;80,81;119;25;0;HAMIS
7300001;COREGA ROGZITO KREM 40G;DB;665,86;999;25;0;HAMIS
7300081;COREGA TABS 30DB;DB;532,18;799;25;0;HAMIS
1680007;CORSO CREMA 200G KREMPOR;DB;195,92;299;25;6;HAMIS
1210043;CORSO KAVELIKOR 0,7L;DB;1350;2150;25;0;HAMIS
1600030;CORSO VERONA 100G;DB;266,24;399;25;1;HAMIS
1600062;CORSO VERONA 100G ESPRES;DB;357,33;569;25;0;HAMIS
1600023;CORSO VERONA 250G;DB;259,31;399;25;0;HAMIS
1600006;CORSO VERONA 250G ESPRES;DB;330;499;25;4;HAMIS
1210029;CORSO VERONA LIKOR+KAVE;DB;1771;2699;25;1;HAMIS
4300004;CRAKER 100G SAJTOS;DB;52,3;79;18;2;HAMIS
4300025;CRAKER 100G SOS;DB;49,78;79;18;0;HAMIS
4300026;CRAKER 100G SZEZAM;DB;51,51;79;18;0;HAMIS
2160097;CREAMY 140G NATUR;DB;97,9;159;18;0;HAMIS
2160000;CREAMY 140G SONKAS;DB;97,9;159;18;0;HAMIS
2200054;CREAMY KOCKA MARGARIN 250;DB;60,4;99;25;143;HAMIS
8010038;CREPTO 4 TEKERCS;DB;146,53;229;25;0;HAMIS
8010041;CREPTO 8 TEKERCS;DB;215,21;459;25;0;HAMIS
8010020;CREPTO 12 TEKERCS;DB;414,31;559;25;0;HAMIS
8010013;CREPTO DUO 4 TEK;DB;186,94;289;25;0;HAMIS
8010030;CREPTO DUO 8 TEK;DB;277,88;519;25;0;HAMIS
8010019;CREPTO LUX 4 TEK;DB;169,31;249;25;1;HAMIS
8010016;CREPTO LUX2 4 TEKERCS;DB;287,99;429;25;0;HAMIS
8010022;CREPTO LUX2 8 TEKERCS;DB;555,78;849;25;1;HAMIS
8010021;CREPTO PLUSZ 4 TEKERCS;DB;132,62;239;25;0;HAMIS
8010029;CREPTO PLUSZ 8 TEKERCS;DB;84,9;399;25;0;HAMIS
8010018;CREPTO VANILIA 4 TEK;DB;318,31;479;25;0;HAMIS
8010014;CREPTO VIRAG 4 TEK;DB;287,99;419;25;-1;HAMIS
8010015;CREPTO VIRAG 8 TEK;DB;540,62;819;25;0;HAMIS
8010065;CREPTOP 4 TEKERCS;DB;92;149;25;0;HAMIS
8010066;CREPTOP 8 TEKERCS;DB;183,33;279;25;0;HAMIS
5600010;CROISSANT 60G CROISSANT;DB;40,02;69;18;18;HAMIS
5600099;CROISSANT 7 DAYS +MINI EP;DB;88,27;129;18;-14;HAMIS
5600098;CROISSANT 7 DAYS +MINI KA;DB;88,27;129;18;0;HAMIS
5600004;CROISSANT 7 DAYS -MINI PE;DB;88,27;129;18;15;HAMIS
5600106;CROISSANT 7 DAYS 200G +KA;DB;237,51;349;18;2;HAMIS
5600107;CROISSANT 7 DAYS 200G -PE;DB;237,51;349;18;0;HAMIS
5600018;CROISSANT 7 DAYS EPRES;DB;70,98;119;18;1;HAMIS
5600017;CROISSANT 7 DAYS KAKAO;DB;69,65;119;18;6;HAMIS
5600125;CROISSANT 7 DAYS KARAMEL;DB;61,41;119;18;0;HAMIS
5600016;CROISSANT 7 DAYS PEZSGO;DB;70,98;119;18;6;HAMIS
5600007;CROISSANT CHIPICAO 65G;DB;85,54;129;18;1;HAMIS
5600041;CRUNCHY MUZLI 200G KAKAO;DB;79,77;149;18;0;HAMIS
5600073;CRUNCHY MUZLI 200G MEZES;DB;79,93;149;18;0;HAMIS
1120018;CS.KORTE LIKOR 0,2L GYOR;DB;262,62;409;25;5;HAMIS
1120019;CS.KORTE LIKOR 0,5L GYOR;DB;661,25;1099;25;9;HAMIS
3200098;CS.UBORKA 2-5 680M KELLER;DB;210,7;429;25;0;HAMIS
3200099;CS.UBORKA 3-6 680M HAJDUS;DB;176;299;25;-4;HAMIS
3200082;CS.UBORKA 3-6 720M REGE;DB;191,35;289;25;0;HAMIS
3200019;CS.UBORKA 3-6 720ML SZATM;DB;185,02;289;25;0;HAMIS
3200050;CS.UBORKA 5-8 720M REGE;DB;169,85;259;25;0;HAMIS
3200034;CS.UBORKA 6-9 680G REGINA;DB;155,88;249;25;0;HAMIS
3200100;CS.UBORKA 6-9 680M KELLER;DB;153,64;329;25;0;HAMIS
3200047;CS.UBORKA 6-9 720M GLOBUS;DB;190,95;309;25;0;HAMIS
3200030;CS.UBORKA 6-9 720M MATRA;DB;166,78;249;25;18;HAMIS
3200053;CS.UBORKA 670G KORONA;DB;145,83;219;25;0;HAMIS
3200077;CS.UBORKA 720ML EDEN;DB;160;239;25;0;HAMIS
3200035;CS.UBORKA 720ML HUNAGRO;DB;172,05;269;25;0;HAMIS
3200037;CS.UBORKA 720ML KORONCOI;DB;145,13;219;25;0;HAMIS
3200079;CS.UBORKA 720ML PARMEN;DB;137,5;219;25;0;HAMIS
3200066;CS.UBORKA 680G BOLGAR;DB;139,75;219;25;6;HAMIS
2520061;CSABAI POKOL TUZE 100G;DB;248,86;329;25;0;HAMIS
2620072;CSABAI SZARAZKOLBASZ 300G;DB;519;599;25;0;HAMIS
2540005;CSASZ.SZAL.F.F.200G MIN.M;DB;294;459;25;3;HAMIS
2540012;CSASZ.SZALONNA ASZ-KOLB;KG;680;1099;25;-1,77;IGAZ
2070093;CSASZ.SZALONNA PRIVAT;KG;843,93;1550;25;-0,124;IGAZ
2540064;CSASZ.SZALONNA F.F.PAPAI;KG;800;1250;25;7,23;IGAZ
2540038;CSASZ.SZALONNA HUNNIA;KG;922;1399;25;0;IGAZ
2540002;CSASZ.SZALONNA VIOLA;KG;909,98;1499;25;1,918;IGAZ
2540009;CSASZ.SZALONNAF.F. DELHUS;KG;1434;2199;25;0;IGAZ
2070065;CSASZARKALACS 450G GYORI;DB;473,68;739;18;3;HAMIS
2070083;CSASZARNOKALACS 450G;DB;319,5;479;18;0;HAMIS
2070088;CSASZARZSEMLE 4DB 160G;DB;91;139;18;0;HAMIS
2540003;CSECSI SZALONNA KG;KG;694,38;1099;25;0,336;IGAZ
2699999;CSEMEGES VG BRKE;KG;573,86;1720,7;25;-121,762;IGAZ
1120054;CSERESZNYE 0,2L GYORI;DB;292,23;519;25;1;HAMIS
3600034;CSERESZNYE BEF 1/1 GLOBUS;DB;165,15;299;25;0;HAMIS
3600038;CSERESZNYE BEFOTT 720ML;DB;214,76;339;25;9;HAMIS
3200055;CSERESZNYEPAPRIKA 720ML;DB;260,97;409;25;5;HAMIS
3200002;CSERESZNYEPAPRIKA MATRA;DB;192,42;299;25;9;HAMIS
2070024;CSIKOS KALACS 300G TARTOS;DB;265,72;419;18;2;HAMIS
9590024;CSILLAG DISZ KICSI;DB;31,6;49;25;-12;HAMIS
9590025;CSILLAG DISZ NAGY;DB;46,5;75;25;-3;HAMIS
6150000;CSILLAG VIZLAGYITO 450G;DB;301,4;479;25;17;HAMIS
4700009;CSOKOLADE ONTET 450G;DB;428,92;649;25;0;HAMIS
9590021;CSOMAGOLOPAPIR 200*70;DB;149;229;25;0;HAMIS
9590020;CSOMAGOLOPAPIR 70*100;DB;70,4;119;25;42;HAMIS
9590023;CSOMAGOLOPAPIR DISNEY;DB;186;279;25;0;HAMIS
9590022;CSOMAGOLOPAPIR MINTAS IV;DB;74,4;149;25;16;HAMIS
2500016;CSULOK FUSTOLT;KG;688,36;799;25;-1,356;IGAZ
3100015;CZOTTER CERNAMETELT 200G;DB;119,33;199;25;20;HAMIS
1600117;D.E. 3.1 10*17G ACTIVE;DB;302,64;499;25;0;HAMIS
1600118;D.E. 3:1 10*14G CHOCO;DB;319,01;499;25;0;HAMIS
1600080;D.E. 3:1 10*18G CLASSIC;DB;320,4;534;25;23;HAMIS
1600054;D.E. 3:1 10X18 KID TEJES;DB;344,81;499;25;0;HAMIS
1600069;D.E. 3:1 10X18 KID VANIL;DB;319,01;499;25;0;HAMIS
1600001;D.E. 3:1 8X16G CREMISSI;DB;297,53;499;25;5;HAMIS
1600081;D.E.AROMA INSTANT 75G;DB;398,86;599;25;6;HAMIS
4200024;DAMLA 90G MINDEN IZ;DB;100,31;159;25;32;HAMIS
2180088;DANETTE KREM;DB;63;99;18;4;HAMIS
2180120;DANETTE KREM 4X125G;DB;217,93;369;18;0;HAMIS
2180012;DANETTE KREM LEERTEKELT;DB;63;99;25;-21;HAMIS
2130110;DANONE LEERTEKELT;DB;271,66;59;18;-508;HAMIS
2130006;DANONE ACTIMEL 4*100G;DB;217,93;399;18;44;HAMIS
2130002;DANONE DRINK 1L EPER;DB;273,54;299;18;0;HAMIS
2130033;DANONE DRINK 1L ERDEI;DB;273,54;299;18;0;HAMIS
2130103;DANONE FANTASIA 107 G;DB;66,47;99;18;414;HAMIS
2130077;DANONE FANTASIA 110G;DB;67,12;99;18;-44;HAMIS
2130104;DANONE FANTASIA 122G;DB;67,12;99;18;-292;HAMIS
2130003;DANONE K&F 125G 59FT;DB;41,9;59;18;413;HAMIS
2130048;DANONE K&F 4*125G 220FT;DB;160,84;220;18;65;HAMIS
2130063;DANONE K&F 400G;DB;92,45;149;18;0;HAMIS
2130086;DANONE K&F LEERTEKELT;DB;0;39;18;-54;HAMIS
2130007;DANONE K&F NATUR JOG 140G;DB;61,48;89;18;5;HAMIS
2130106;DANONE KEFIR 4X125G;DB;142,62;219;18;0;HAMIS
2130085;DANONE KREMTURO 130G;DB;73,32;119;18;5;HAMIS
2180010;DANONE MILKA RUDI XL 42G;DB;58,78;93;25;25;HAMIS
2180057;DANONE MILKA SUPER RUDI;DB;37,3;69;25;93;HAMIS
2130100;DANONE NAP MINT NAP 110G;DB;27,7;39;18;56;HAMIS
2130124;DANONE NAP MINT NAP 310G;DB;77,42;109;18;-1;HAMIS
2180007;DANONE RUDI NATUR 30G;DB;47,47;75;25;0;HAMIS
2180003;DANONE TEJBERIZS 170G;DB;128,03;199;18;3;HAMIS
2180035;DANONE TUTI RUDI 23G;DB;35,34;55;25;0;HAMIS
2180005;DANONE VARZS 125G;DB;112,8;169;18;21;HAMIS
2180033;DANONINO 4X50G;DB;179;269;18;9;HAMIS
3400034;DARALT LONCS 400G PAPAI;DB;100,51;209;25;0;HAMIS
3400023;DARALT LONCS 400G RINGA;DB;114,06;189;25;78;HAMIS
5900044;DARLING 1200G CSI+PU;DB;278,64;449;25;0;HAMIS
5900075;DARLING 1200G HUS+MAJ;DB;291,43;449;25;3;HAMIS
5900076;DARLING 1200G HUS+ZDS;DB;247;449;25;0;HAMIS
5900085;DARLING 1200G KACSA-M;DB;291,43;449;25;2;HAMIS
5900045;DARLING 1200G NY-PU;DB;291,69;449;25;10;HAMIS
5900074;DARLING KUTYA 400G CSPU;DB;121,81;199;25;0;HAMIS
5900073;DARLING KUTYA 400G HUMA;DB;116,14;199;25;0;HAMIS
5900063;DARLING KUTYA 400G NYPU;DB;116,7;199;25;-1;HAMIS
5900047;DARLING MACS 400G CSI;DB;125,56;199;25;1;HAMIS
5900046;DARLING MACS 400G HAL;DB;126,54;199;25;7;HAMIS
5900048;DARLING MACS 400G HUS;DB;158,03;199;25;20;HAMIS
5900049;DARLING MACS 400G LIB;DB;124,2;199;25;0;HAMIS
5900050;DARLING MACS 400G NYU;DB;104,8;199;25;0;HAMIS
5910026;DARLING 3KG CSIRKE;DB;561,43;1199;25;0;HAMIS
5910037;DARLING 3KG HUS+ZOLDSEG;DB;706,89;1199;25;3;HAMIS
5910015;DARLING 3KG SZARNY-ZOLDS.;DB;660,44;1199;25;0;HAMIS
5910042;DARLING KUTYA 500G CSIRKE;DB;151,57;229;25;0;HAMIS
5910058;DARLING KUTYA 500G HALAS;DB;104,99;209;25;0;HAMIS
5910023;DARLING KUTYA 500G HUS+ZO;DB;151,57;229;25;8;HAMIS
5910006;DARLING KUTYA 500G NYUL;DB;104,99;209;25;0;HAMIS
5910059;DARLING MACSKA 2KG 4IZ;DB;552,83;899;25;0;HAMIS
5910029;DARLING MACSKA 400G CSIRK;DB;155,8;249;25;0;HAMIS
5910028;DARLING MACSKA 400G HAL;DB;150,33;249;25;0;HAMIS
5910030;DARLING MACSKA 400G HUS+G;DB;196,72;299;25;8;HAMIS
5091000;DARLING MACSKA 400G NYUL;DB;140,9;249;25;0;HAMIS
1020509;DAVIDOFF BLUE 630;DB;592,08;630;0;6;HAMIS
1020500;DAVIDOFF CLASSIC 690;DB;650,8;690;0;13;HAMIS
1020022;DAVIDOFF GOLD $ 700;DB;660,24;700;0;0;HAMIS
1020037;DAVIDOFF GOLD $ 720;DB;679,1;720;0;10;HAMIS
1020033;DAVIDOFF GOLD SLIM 690;DB;650,8;690;0;0;HAMIS
1020001;DAVIDOFF GOLD SLIM 720;DB;679,1;720;0;11;HAMIS
2520060;DEBRECENI VIOLA/PALINI;KG;495;899;25;-0,586;IGAZ
2520021;DEBRECENI BACSKAI HURKA;KG;485,02;899;25;0;IGAZ
2440014;DEBRECENI DISZNOSAJT 150G;DB;186;279;25;0;HAMIS
2600018;DEBRECENI FOKHAGYMAS 150G;DB;139;209;25;0;HAMIS
2520034;DEBRECENI KOLB. 300G;DB;379;569;25;0;HAMIS
2520048;DEBRECENI OLASZ 150G;DB;139;199;25;0;HAMIS
2520009;DEBRECENI SONKA;KG;859;999;25;-0,052;IGAZ
2520056;DEBRECENI VIOLA;KG;787,23;1399;25;0;IGAZ
2600017;DEBRECENI ZALA 150G;DB;155;249;25;0;HAMIS
2440013;DEBRECENI/SZOLE ZALA;KG;389,08;699;25;0;IGAZ
3150016;DEJO 300G;DB;153,2;249;25;0;HAMIS
3500010;DEKO GOMBAPAPRIKAS 400G;DB;258,1;269;25;0;HAMIS
3400055;DEKO KAPOSZTASBAB CSULOK;DB;327,33;299;25;2;HAMIS
3500021;DEKO MELEGSZ.KREM G-S-S;DB;233,85;359;25;-12;HAMIS
3500020;DEKO MELEGSZ.KREM GOMBA;DB;190,22;299;25;50;HAMIS
3500017;DEKO MELEGSZ.KREM MEXIK;DB;190,54;299;25;22;HAMIS
3500019;DEKO MELEGSZ.KREM PIZZAS;DB;213,74;299;25;6;HAMIS
3500018;DEKO MELEGSZ.KREM PROVE;DB;209,88;299;25;7;HAMIS
3500016;DEKO MELEGSZ.KREM.HAMBUR;DB;252,73;399;25;14;HAMIS
3500001;DEKO PACALPORKOLT 410G;DB;311,75;349;25;12;HAMIS
3500036;DEKO RAKOTT KAPOSZTA;DB;254,49;269;25;0;HAMIS
3500012;DEKO SOLET PACOLT MARHA;DB;288,3;449;25;10;HAMIS
3500003;DEKO ZOLDS.APROPECSENYE;DB;315,81;349;25;0;HAMIS
3500002;DEKO ZUZAPORKOLT 400G;DB;378,91;399;25;2;HAMIS
5700041;DELBA 4 MAGVAS 500G;DB;183,23;269;25;0;HAMIS
5700047;DELBA FITNESS KENYER 500G;DB;183,23;269;25;0;HAMIS
7600001;DELFI TORLOKENDO 72DB UT;DB;375;599;25;8;HAMIS
2540051;DELHUS BACON SZALONNA 150;DB;295;529;25;0;HAMIS
2520012;DELHUS BACSKAI CS.K.80G;DB;210;349;25;13;HAMIS
2420090;DELHUS BACSKAI CSIP.KOLB;KG;1470,3;1999;25;-0,418;IGAZ
2620002;DELHUS BAJAI CSEMEGE 500G;DB;761;1399;25;0;HAMIS
2620003;DELHUS BAJAI CSEMEGE 80G;DB;210;349;25;-9;HAMIS
2500006;DELHUS BAJAI CSEMEGE KG;KG;1473,66;2499;25;2,66;IGAZ
2500004;DELHUS BAJAI CSEMEGE SZEL;KG;2024;2999;25;2,59;IGAZ
2500012;DELHUS BAJAI LAPOCKA FUST;KG;830;1699;25;0,144;IGAZ
2420009;DELHUS BAJAI MAJAS;KG;879;1399;25;0;IGAZ
2420039;DELHUS BAJAI MAJAS 150G;DB;104;215;25;0;HAMIS
2620029;DELHUS BAJAI UZSONNA 100G;DB;180;269;25;0;HAMIS
2620048;DELHUS BAJAI UZSONNA 500G;DB;691;1049;25;0;HAMIS
2620016;DELHUS BAJAI UZSONNA PAPR;KG;1014;1699;25;0;IGAZ
2620035;PICK UZSONNA SZELET;KG;1111,43;1899;25;0,804;IGAZ
2460001;DELHUS BAJOR SONKA;KG;1364,67;2449;25;0;IGAZ
2620009;DELHUS BAJOR SONKA 100G;DB;160;329;25;0;HAMIS
2420007;DELHUS BORJUMAJAS;KG;926,61;1749;25;0,116;IGAZ
2420042;DELHUS BORJUMAJAS 150G;DB;136;239;25;0;HAMIS
2500034;DELHUS CSEM.KARAJ+KOLBASZ;KG;2094;3149;25;0;IGAZ
2620011;DELHUS CSEMEGE KARAJ 100G;DB;257,14;399;25;4;HAMIS
